match_id,participant_id,teamId,puuid,champion,lane,Ct_raw,Ct_norm,win
KR_7461719584,3,100,hVPzeZALU-SPFNYByN1YOqA16Twwxyy30i5B0AoXsVa-ADZ6UoACZxF16nYPFG4BwKHubkrWaCHTMg,Lux,MIDDLE,-2121.3192114935773,-0.3086980846162453,
KR_7461719584,8,200,wfD8o6pksilt-AWa_8zCTnMueyVILJ4eXxEFvuNHulBwFrc0c0Id03DJ7hY9zoqXlzAaRAOsCuzI_A,Ahri,MIDDLE,2121.3192114935773,0.3086980846162453,
KR_7461831539,2,100,g5Np9PJ49io_MIbasRrBmEyOZv2zW9MisHw6Gj5ncteEei4zynsECmfMZ0e_WxILp7iAeSWccChC6Q,Nidalee,JUNGLE,-16324.744424340142,-2.3756053819431457,
KR_7461831539,7,200,lzXAUGcPkHXtpt8ESwzLeVMV6ea-YfhCdmlFlnxas6IbRka1bnq1ftEIoHGboM_NJqJT1y56EPjeQw,Viego,JUNGLE,16324.744424340142,2.3756053819431457,
KR_7461831539,3,100,HY5V5k0b8-4Cx0tf8kUyUkfWNRezfInG6VUDUgDnQmm3gkGZEeAnJ_5D3vPAt5b31xzfHNMsA2Sq2A,Corki,MIDDLE,9162.644722437703,1.3333640974496173,
KR_7461831539,8,200,6dJVL2dPnkQAQjmaBWrnR8UxkQJ4b6Vc0tr5aetSsbyoWyeA-q2MniZYxA3o0IRNerqjYCrwURHLJA,Cassiopeia,MIDDLE,-9162.644722437703,-1.3333640974496173,
KR_7461831539,1,100,Kf0x5W9HSaLB3nSZR2c_m2BpSIdYz3dM8IC_F_ySVnl93slBSAp_yclIVsMf_6lvKrSz-KInvSKbaA,Jayce,TOP,6722.790058563637,0.978312176268156,
KR_7461831539,6,200,T8tLvTlFi379ZYVL8ZDM8BYF9GRQcvQqevn8Zs3Qqdvj4bdkG0u2M0FnmEPVfw-YZPW7We6vQeH1Qw,Aurora,TOP,-6722.790058563637,-0.978312176268156,
KR_7461989772,3,100,8m7iOerPiTCDKOlbP8icjauELmc5ZCvqtVJkdFte_uu7VswhiUR1zuvVZOBXX1oSH5JcUsYuj-pLEw,Hwei,MIDDLE,-4157.0422311974835,-0.6049400615836507,
KR_7461989772,8,200,JYUDF7bS1t4U7dDtyL9NAqUoXAqqhthJ7VYj-uNWHu0eQJx0ga9MDWIln04AWJK_3tQw7phdEj8emg,Aurora,MIDDLE,4157.0422311974835,0.6049400615836507,
KR_7462492891,2,100,FXmDcUK1nvouSgXGJQ2KzNsrjkOwRlZ8m47Mf6CP2LGnG4fZS3ZKc22s_-Yiejhh4epoqh7b1jyy-A,Vi,JUNGLE,-9750.691348072038,-1.418937671674005,
KR_7462492891,7,200,7I2hI9rCWItYACGGa_dC1lAtbX1Qw-0IMFI92hQAPBUUWT3XxoDIU7ZVMsbyNEgPcQkxShvQ2kfycg,Kayn,JUNGLE,9750.691348072038,1.418937671674005,
KR_7463216397,1,100,aLdGTbpKtagHP4TxcaUTbL8xGp0o46vgYsq4RcToUy4WOFquUrt4SFO1MWHwZgTjX93fnl2vUfdIvg,Tryndamere,TOP,21314.995285011977,3.1017954216587356,
KR_7463216397,6,200,pe-2Kv5wEIejJdxZufMSeDttAoMOFrBjiYqg1Wv1C_ipvnVJG6BZltJEK0YvzG001InW1CO9Aw8r2Q,Jax,TOP,-21314.995285011977,-3.1017954216587356,
KR_7463298760,2,100,zMBiHs0VR4ipu5Gjapdy3iGt-RIpIgCi_0HL8ayQxqdVErIIlTNKjOib8p0zVwk-ulz6sWXpmOxqiA,LeeSin,JUNGLE,11306.995491424665,1.6454137746245945,
KR_7463298760,7,200,c3p_hWhPiMvzGpfMUBCvwjoZmtbt6ugKqWHXIM15Xjy139iw8xkTo1J980pYTHuh-6EGy0jnhb5arA,Nidalee,JUNGLE,-11306.995491424665,-1.6454137746245945,
KR_7463298760,3,100,EuvEAvlTv2c9dUDkVdMOKMUO3cSwxKFv8euyrNjpLSTNk_Q_CDTtdPXiSc1R9XW-0WE8XDK7EUyOaw,Ryze,MIDDLE,-16832.249338815833,-2.449458385387013,
KR_7463298760,10,200,xq48jMSekE3VuLaHXHMqrr88eZqIjVWIEqdMas2OJiqmgxQ9-sS-Pohlm6toVVF3Agr7sl9RQ5wong,Sylas,MIDDLE,16832.249338815833,2.449458385387013,
KR_7463298760,1,100,zSdTtNGm3-OZ2BO9i32NBI_RbzM9_WfJAFTE_XMSTOyvLwjXft8o_Q1T1oLAkuPnT5oN7VyG3LfoOQ,Camille,TOP,-8899.776741409589,-1.2951110887507593,
KR_7463298760,6,200,MJMMocHcZn2CHIPeB1GGDKjPZ-oe4wSCfbMBhPHJj_1xEDHK7IG1juK-xEMTu0Io07zqmrSvMSd43Q,Irelia,TOP,8899.776741409589,1.2951110887507593,
KR_7463349626,3,100,swSrWcQXIpzh318kAuCdayXkTi7vKoiVvQt7qdLE9xhFkhCbMfEOg5bcCnrw0O53-5dAgFxhpHSGAg,Aurora,MIDDLE,636.9680026244492,0.09269269863141402,
KR_7463349626,8,200,VmZmdFAaxL_f6ZhBod1oa46zxmn6FiSWqvRnNEuaPXdh4YAapUyh207hGhKAy9reiwvnJrR2NWIRfw,Viktor,MIDDLE,-636.9680026244492,-0.09269269863141402,
KR_7463424927,3,100,yWTIpO33rzAq5xJw3SBhQ47Ja2_zBFNVpYw3DgdXyuA_usde9LBN17IGVIA3mbTKRrEhNpde0v-14w,Galio,MIDDLE,-14696.985179666397,-2.1387310075799486,
KR_7463424927,7,200,mlm0JtHe6_GkM_q_8zaeoV_JvpSSJFcst4eLsdEKplI7F-XDyQC0Ii1OmA4OPIFIe5SyLg1nGWtLoQ,Viego,MIDDLE,14696.985179666397,2.1387310075799486,
KR_7463482624,2,100,JqNPa4M-BVNa95KNPGdweuSC7-k1GbJbvGhsHj2uo4xfFjNJ4I2wQUdMfUGN6iLI_mHMpqymJskrwA,Skarner,JUNGLE,15231.036504732449,2.2164470911572915,
KR_7463482624,7,200,ZUMR-Ilg-ODsa9sRy1u3dfvRiI1BsRp_gQTR-FevBqFKFJndfuUbA8f27J1puaT6Jm3Umg8SDXnrVw,MonkeyKing,JUNGLE,-15231.036504732449,-2.2164470911572915,
KR_7463482624,5,100,aGORlgrfTNwlNjyxVw1mtJnD_4r1XqN1ZHyJYWz1o3aMAxPYw51VX_5RLDOTp6O3VhnzA1F7zBw69A,Nautilus,MIDDLE,-5142.013297654868,-0.7482747751762051,
KR_7463482624,8,200,dwcfaZDtLTmUfnFXnZ7ZaH52KCz_V0RE6dBvAzWc9-bXn6_vzJOYsUrRsdLh-LIHGr8r6OcJYM1wHA,Viktor,MIDDLE,5142.013297654868,0.7482747751762051,
KR_7463482624,1,100,Gj8G4RbTxkL4V2iLdONzhga8JCnBxmn3JtRXHViyJ-sTbSXkkIT0KX9a3IvM7Eze33UHfpvU4bAzOw,RekSai,TOP,-5021.858757478127,-0.7307896761823622,
KR_7463482624,6,200,r1DzTSYoYOyKDMZwFbvv-lYEyWK-4d7gulV4K6da1Msrtm7F_5TIQ84S4ShcwhtdseMTWNUGFssd6g,Gnar,TOP,5021.858757478127,0.7307896761823622,
KR_7463537039,2,100,sMhDKMzvA5uZSz-QQOFOA8v52OgEdBIx0MIYXpif63iz1MzgHvHDRdebDPkIZlMgxjubIWFIZuS0hA,LeeSin,JUNGLE,-5759.464504982677,-0.83812735559567,
KR_7463537039,7,200,wFCquNUpr5N6ftxfeOV38Ep65t7hMAt-SKkfHq6aRnG-j11oBaeKOVzNm7bM3lM7szpDv20sBWYDrA,Viego,JUNGLE,5759.464504982677,0.83812735559567,
KR_7463537039,3,100,l7QHkgo5fUyum70PzlB85XP_qi8NvSxG3NdqneRG9KnlpojA61Y598aYKmzBRugHKaY8bhGZhvQYlg,Leblanc,MIDDLE,-1763.0386505302704,-0.256560470283919,
KR_7463537039,8,200,JjX5kGAaZaX_mEoqFmilcNRjyGsu-STgreG40S9QFzRQCQ8SlEcsBNCYtQcP9ExK8b1QeXyiIRHaUg,Aurora,MIDDLE,1763.0386505302704,0.256560470283919,
KR_7463537039,1,100,hwY8zywAVCnBmb3JhNiTKWLzOWtyT7wO2F4K9uPmf3V6uHPURZo4QiwSIhy7ot0LXkBF8TyyDUGDJw,Irelia,TOP,495.79705048456344,0.07214925458352311,
KR_7463537039,6,200,MabvIxFgnYOelNeLHN-FWSKwCkTutcOi9I0Ha87K1Nd4QrdCNZaiLhksE8YNBfoo6yVD5sIPe7fnrQ,MonkeyKing,TOP,-495.79705048456344,-0.07214925458352311,
KR_7463591250,3,100,3Zrfxk1yrsizXJrV85e7r-ZyxguwMT2SawMKj6vYlR1NVshXcG-37OeOlh8dWBmrEpZCPX3P6Ye5VA,Neeko,MIDDLE,-12001.744936688432,-1.7465149299241411,
KR_7463591250,8,200,EaJ-swiT5vtyI6E3SKO3QbQK3vFDrDb3nDVGE64MBag9OMhnyd8eI4Eiq0O1ClTr-NWSHuKTpzV_QQ,Yone,MIDDLE,12001.744936688432,1.7465149299241411,
KR_7463650347,3,100,JAbOgJqud3MLKTJGEC1NLBXFmb1BBT7mwrxge2YzG1TjukuLEJQPt1LPl5pXR_jNcSnBgrsZYGW2jQ,Mordekaiser,TOP,-11778.94743443792,-1.7140930474326361,
KR_7463650347,7,200,hd7eAvjraSXvbmfhIFxjq0UlPT2WsUX40N9F0vbqIVsqT3bRjUd9qQpdj5o5l5dJptTOeGPpjjWgyw,Maokai,TOP,11778.94743443792,1.7140930474326361,
KR_7463715479,3,100,rUxsP1xEAF--Qw5DoGKmukuaju2hw3_sV3TFWrf02Gu8Xof8MVwlhLXyKuLR1S8zIk1G917ftuuN2g,Maokai,TOP,10200.125605465631,1.4843401314578126,
KR_7463715479,6,200,H3-QZb35pVimbZ0BaV_Rd8TYY_Hsap31Fq95DA64FeOdcoux2Yld7q3-K-UX1CULTumUhhQ63U9mVw,Urgot,TOP,-10200.125605465631,-1.4843401314578126,
KR_7463863934,1,100,a8vx2SJn7LF3Bcsh5xasNfRO_-kOh4TbIIRk6ONRYmXUfdu_GNYM7NOgUtYj2JgJb9GRrd1BkZnkqA,Quinn,TOP,-12353.539681417798,-1.7977087169259354,
KR_7463863934,6,200,SEKijX9TFrOzraa4RGLYO5zGN4LTevs_Mz97lKkjRSJ-J47wWuW8w533GhxZWUO9wJwAH4FZh61AJg,Swain,TOP,12353.539681417798,1.7977087169259354,
KR_7463950941,1,100,dHHa-eWKxlme_Xiyia2NCgySrpZUXpl3Ku8bIAjT-2agQeEjqo_xUVUXffLst6rTimZHjiLnitkTag,Ambessa,TOP,7519.222256653616,1.094210383734999,
KR_7463950941,6,200,4OPGjeGSxY6aWLRsxAAXIhh3auChkV_FeWNATw5K1fxrP0OG-3s6njAJ3TZnDnjSTdXqfQkeOY1WcA,Gangplank,TOP,-7519.222256653616,-1.094210383734999,
KR_7464044717,9,200,tAwrryzgcvdHdG7sKkEYn_48IY7e6WVON-BfZF-yKjYcLTyE48Cw2RRj7pDN0OsDI8_Dtbak5hO7pg,MissFortune,BOTTOM,-2573.7966224634283,-0.37454338943492255,
KR_7464044717,10,200,gMUb0wU8BYDts08M30-RT8MTZsIbl47pEABg9lgJujpRdCD6A55sUYB7Kof8B3e_P5DNJaPzqV3hXA,Camille,BOTTOM,2573.7966224634283,0.37454338943492255,
KR_7464044717,1,100,ehOv9jPs-qLYXnwB_dmoh2qqiolCViHAjPJBe0hpUVaJyVXLkcvshza_DCLLyej24OwGZZvM8jy5Zg,Poppy,TOP,-4131.7217465660315,-0.6012553803414623,
KR_7464044717,6,200,815axwnpkupzBTI5QsZz8ltORFA1v0Hpuo8GJWGu8ar6Khd4K2v72TD1RQXzSfUyU5PvoOSBe811Bw,Ambessa,TOP,4131.7217465660315,0.6012553803414623,
KR_7464148230,2,100,byuCTpblGw1cN7crZfjeBG8oG7bmpvrD0SfNn2C9QdBuS9OsSCq5nfJkSj9wXIO6G4j6cQ8IQI0e_A,Viego,JUNGLE,19808.353486760585,2.8825462700916242,
KR_7464148230,7,200,eNVcFmrbQ77SX4ToqFBTx8JHSfbAwd4VLWN38xMi8cPFIl5idD8tvtO-isU05cmLrdowQJSe8SWj8A,Qiyana,JUNGLE,-19808.353486760585,-2.8825462700916242,
KR_7464148230,3,100,e-YAcXIvfMj9HsZMHyaGFYyRDDyEn0bLgf8kImpiI31B5K8PGcUReBxcgQsAOjKb2Z_f011aETDtTQ,Neeko,MIDDLE,-786.1104018568008,-0.11439616161267958,
KR_7464148230,8,200,lp1tR7rWxFyB81JDEzbyouVo0ql3UckCzbXIYdW5BN-XEgNOcwYqZd098YJPI-wtKtlVhTYmo09JuA,Sylas,MIDDLE,786.1104018568008,0.11439616161267958,
KR_7464148230,1,100,rx2so6Pdgip_2DJ9hiSnZSzGgejljBxgLzuL6ycGPsxr9GfRV98VLEcAnYJLWEKHDsHntYdp7x0RsQ,Rumble,TOP,-11174.729192351675,-1.6261661512768741,
KR_7464148230,6,200,L_9O4_zJIKPzY2jb9Z3q5bJhbFzmZxtujGLp8EBc1CRWfdHpuk9xpcPca8iuieOvWWVAwVN55gwkfA,Yone,TOP,11174.729192351675,1.6261661512768741,
KR_7464244861,2,100,VEWJoVHKLBUiEG7LyCyxd3Qw_PGVOEuEceDbv0hOxAFtjxWebqFyc1q2H90OBGQ4n3y8o6hQESypWg,Graves,JUNGLE,-6153.244682236492,-0.8954309362258152,
KR_7464244861,7,200,UrfQEBsXA1UT1iAi3WCBc0V5LJaFFvijwwuoBMnrkJJk8MAANn7fAdg8j-e4C8GP6-nkBRH0opNymg,Viego,JUNGLE,6153.244682236492,0.8954309362258152,
KR_7464328370,2,100,Dau5q9bVcUcdA2qZJaQKPBcQGOub0igpM9dfb5N2GJf3OgluP2-HXtmksmBfvisNenaWgCZ7l6qrUw,LeeSin,JUNGLE,-1459.370197005815,-0.212370105414044,
KR_7464328370,7,200,kyEIckP6VYuM44oj2JdhoaUi6jyRKW25czLbGi7EvW92RoI4uEYDtDcoNG0rtILjq9t6n8ex8qHaiQ,Viego,JUNGLE,1459.370197005815,0.212370105414044,
KR_7464328370,3,100,bRj54PkgZFg7_Ka15AvPIlN8s06dYODbZzeQoY3OYHwwQtZboBj91KIe5OGb527Z1Q_mOc9sXC_1lQ,Viktor,MIDDLE,-4755.932699917582,-0.6920916508339324,
KR_7464328370,8,200,sT0X1j_wO30EZ5CAqY2LiESHVpA70h2R2BTs7Rre4sp9lJQlKIFh1kyGv6vXNAhtcxQgafAZ2I4euQ,Syndra,MIDDLE,4755.932699917582,0.6920916508339324,
KR_7464328370,1,100,FysTBVM-ZdwCpFcIM-FFW_Wti6CmphHV9ldG0jeS5hory3nAekkxKvm6ngnzj-JBXwp2BOJQQoHxUQ,Gnar,TOP,-18080.784618024863,-2.6311474245374527,
KR_7464328370,6,200,VJXFAg8LjXUGORKQIUpKiHYQbmqpZyCAqAytIWa9abHo13jSkmOYW_XE3VQXqvtdEp2WgMN4HZsu0g,Jayce,TOP,18080.784618024863,2.6311474245374527,
KR_7464387513,2,100,OJoWhTV0KDGqKOLrEYR9gi89S-aOpMEHWSqdYSugcuXq8Bh6p7lzDbLhkJbfYfEuicKjmdK4AF8TQw,Graves,JUNGLE,-20.22562227660563,-0.0029432679547383264,
KR_7464387513,7,200,Y4wrW513EwMB_odTALc9shg-3lxmedyBY3n0MyujUlJ2EvFTDzLw1f45oAQpnlvNtUMfucK2HZsw8w,Karthus,JUNGLE,20.22562227660563,0.0029432679547383264,
KR_7464435249,1,100,VIEeNXEF-TpxnSVHy7Qo2KGGnOJ7jaenPHMrz_xUxi3dfHbY2UdmYV1MsjlE52InS5jsaCly670RSA,Ryze,TOP,5434.168355181653,0.7907896905085223,
KR_7464435249,6,200,XkSTDqQi7EEX5D_5CG3c8FVFpLTvSgGAhFde7tAt63d7be1xbDxVAiAyB4F4w5uDoeh5gIwmqLqp1g,Teemo,TOP,-5434.168355181653,-0.7907896905085223,
KR_7464480541,1,100,HsErdBOnu8uqIL4LOwW6X9ar5fSzcJ7VoJboGPDNRiglxfPpXRWdW7aeEICjkP5L1nAfDfMM_j4hoQ,Ambessa,TOP,-3047.4230181631083,-0.4434663315286989,
KR_7464480541,6,200,qx6Tl7QQmXO4zCVDLKtB9Cz1wMwKDE6qSuOka4gFWU1uQwQBcoqGZp4UoPCYTYkOulTNiro619MwmQ,Mordekaiser,TOP,3047.4230181631083,0.4434663315286989,
KR_7464523908,4,100,kWqyW1Xb8_E2zLpJCYzZWaK4qfNeuYcP_6bTAn9neaZuDCJa8ZwsJgKvHD2fNwyshbZPHbLBCgc8nw,Jhin,BOTTOM,-5181.558917499118,-0.7540295229929125,
KR_7464523908,5,100,MWJ4K0STiek7w1Z2AjpI_LE90X7NhpFdoRrdR-MFZ3W2QZw1OTrRomqdq-6djvXP-5th2MzRErmlGQ,Nautilus,BOTTOM,5181.558917499118,0.7540295229929125,
KR_7464565981,1,100,L39YbHl95EnYMO_5xVJ9ZCbjHhcbm1TNELt95LxLNbiYJ681skIEgSKP7wGGtzNXNE94gq8aNNenDQ,Aurora,TOP,-2101.2820963070076,-0.30578224854319425,
KR_7464565981,6,200,8O_Y7-71yJwnV3TAOP8ruJ-hvDtFGjv1vG5dPCaXaozKJbDk6k0N4ENzPjbqd7n_TdfCs60UpPVGXA,KSante,TOP,2101.2820963070076,0.30578224854319425,
KR_7464607694,2,100,K8ByLKr57UcfjNid78QlaoijqrR2NoITQ26E-M7TyyRoX5dwo9pzeymalU7ddKfpfmDxzucrFy9E4w,Zac,JUNGLE,8146.334035195729,1.1854687873865342,
KR_7464607694,7,200,8uk1NbkEVFevvK2dWr0NXefSHq5A3qMJpAyBh-wv9Q4BG81QDvuIoXrIRxQ00s6lyF6Eof7Wr_etwA,Nidalee,JUNGLE,-8146.334035195729,-1.1854687873865342,
KR_7464607694,3,100,W9DZBhnMDtOYbupb7tK2E-VulBnW052AV_wwYORSj-MX--4eJScWuDLntXIVJCotjtMJQYpLtpvaWw,Aurora,MIDDLE,5769.14255337672,0.8395357221375263,
KR_7464607694,8,200,mCNw7oE6sN35t7rT5XPemXKYsQ3WGv9jzNJtdQTT7ObBZb5Nhkpk4jz1FQQRpy0dDIxiFayZDVrHZA,Xerath,MIDDLE,-5769.14255337672,-0.8395357221375263,
KR_7464607694,1,100,F4PhRDXTHVSb8F-yAq9ZF6Y4VwwparmhlqlDz8tC2uCNdg-hPDxmhRRsDQvtFlS2zAkTXmKoHpFdNg,Gnar,TOP,-3081.850017544668,-0.4484762087365188,
KR_7464607694,6,200,FZPCalF141eAeDWD579uMEMMAr3v02AJswtzzJBFWe0O9VJocL9DDiMRgZw6wNcCCIz0yuLvCWsbzw,KSante,TOP,3081.850017544668,0.4484762087365188,
KR_7464721830,1,100,nAcxYyaM5Q6CFC4PECgvpnruO0Q8hPfSbn2pBEFvs_LaUzQsX_k8oN8XaiTujv6JOT159iM4OAqKrQ,Gangplank,TOP,2948.4460044784137,0.42906302325714996,
KR_7464721830,6,200,xOU5EvLPdMkmyMEFodiSzpO9ChFSwa-5ei473UmFr8U24NvdT3yDpsdGgmRG_GA-C2J6J3kjm2b6zw,Pantheon,TOP,-2948.4460044784137,-0.42906302325714996,
KR_7464816186,1,100,yQ_eXiA047-8Q6sxYqlIFSRcGxo8WUWhO6IsRyEhlemjphoUu25EU_-F4iJ72AXNFSJaJHDHbm9OaA,Singed,TOP,-11573.929594693585,-1.6842584925488964,
KR_7464816186,6,200,Qz9eFq3gcBkDqIo_sYsNA1tPaIcfjGfj6tGLTXoQ5Rwsq8CFgRUCiZeLJYlJvBw0Ohrybm0Dobb90w,Sett,TOP,11573.929594693585,1.6842584925488964,
KR_7464886585,9,200,y5bE-pzvQpIgeCIgvafNmU2B3tRazInfzLYSElvqlSOaInx9IAWof3IasqY8SWrZP4JF13wPS1yVrw,Smolder,BOTTOM,663.3062013594345,0.09652547941126063,
KR_7464886585,10,200,TEkQ9S42fJakv8m4N7qFC6nE3PyJBodRG9h1fomI5rwWgO2Kr96f5WUBiZOB1pB4_-CLFGYR3z9EIQ,Poppy,BOTTOM,-663.3062013594345,-0.09652547941126063,
KR_7464886585,2,100,T1ItW2ozSiVTBGyaXxYTVlIblTfF9NrDPAvP8CS7mGF0eMIJdC4Nfe5n8n9QkI8BUZmGlwnlvzaoCA,Viego,JUNGLE,-1178.0778408194178,-0.17143594939384127,
KR_7464886585,7,200,wYC8whxGiVROBdz5NPEnQhjwj0LesqDx1zfVKXjaAyZzioH7nYlHWYl0jQWxh2NHVfrz7h4cBguLIg,Skarner,JUNGLE,1178.0778408194178,0.17143594939384127,
KR_7464886585,4,100,S-8dYHLgIv_ZguIlTQu2AJWx7KW6fe-oX9FdsmlhnAT6TGI3QoF0Aa-2eQqv6tT6YATQcQhxV_Kwzg,Corki,TOP,3140.0400343781257,0.4569441218365128,
KR_7464886585,6,200,HAbtx9N_-badApAtrMJp3o37-K44jzYtrNlxeYDbnAH05jSot20fGvBFaPj2GIhBrXZCTm1XH1SQKg,Camille,TOP,-3140.0400343781257,-0.4569441218365128,
KR_7464975805,2,100,w4BMkA5xcdIMMX_oc-DtCtQ4-7JpUM6iz1Ddzw9BaHhSAa4QFhndOx54NxRqyrTJTtW7qJFo34zSHg,Skarner,JUNGLE,-4310.764539496763,-0.6273100009485821,
KR_7464975805,7,200,E9tZ6G_LXJC3ufFhRGdfirU2kmJ_bKxmaEJ__2dNTpOvqN602xOQ7C11YwhesQpPkYRQXDN1C_HlqQ,Gwen,JUNGLE,4310.764539496763,0.6273100009485821,
KR_7464975805,3,100,ajJtRVn6qPLJQsmM9prBTGKU1MAhTAhhVjbk8vKXE-Jl1mB9s5FNaqc2eU0_2jSJX8fTcR8XK4PEAQ,Sylas,MIDDLE,4364.695564407488,0.635158138089437,
KR_7464975805,8,200,ih9mVKePthEFZjqaV0K3k4WOQWwQLMT9W3XzWnK1Csq2egT9H_WNqZ9fotRJnODUB6HLXVOB_9KioA,Jayce,MIDDLE,-4364.695564407488,-0.635158138089437,
KR_7464975805,1,100,4OF9EdKMqIUCNeUkVv6W_sJZkv3P766WAgRKGoSzIPy26poJWM2BUgUKK-6plHygR2JhnGoWQaxwdw,KSante,TOP,2069.472464285138,0.30115325521475267,
KR_7464975805,6,200,X-BJ_apm8UIb1_TlfGQ5G5TMh-2phjg6V3j-gxNF74UsM77CHDf7pjxuBIqvfZdJZMFyulUuoQnTPA,Gnar,TOP,-2069.472464285138,-0.30115325521475267,
KR_7465040048,2,100,jioePyqOEnsGmW82iCUGTcSzBASoBuC6tZ9LHvpzfArkmyTswydJo1VGSd6ux0b2R0OoucgvtiVnEg,Shaco,JUNGLE,-7576.182342783075,-1.102499315166191,
KR_7465040048,7,200,ND_La1caRsi3lXJX1e19gOhE5OpWbQOTtH4-mHOCGzKSnWSbHU4GhkHIQjuOJXh03QFa6_SmwpcSTw,LeeSin,JUNGLE,7576.182342783075,1.102499315166191,
KR_7465114831,1,100,H68INhCIhbrWYU44xotdzukfVyfBTKxS7khwd36TI1E6JpLskmTMS47VCHWHC5kfsXrBMK97aWk3BQ,Ambessa,TOP,-23485.154345952298,-3.4176007666511974,
KR_7465114831,6,200,4OF9EdKMqIUCNeUkVv6W_sJZkv3P766WAgRKGoSzIPy26poJWM2BUgUKK-6plHygR2JhnGoWQaxwdw,Renekton,TOP,23485.154345952298,3.4176007666511974,
KR_7465192685,2,100,tZqum7dasDU-Mxs6d3o7dL5o5_Dhu34w9PKYm5KCPrbZoi9UXXqc002GlcGGqjnofCIpgfGUnugI3Q,Hecarim,JUNGLE,18107.2167707483,2.634993877666147,
KR_7465192685,6,200,p8cxPtDKnLGrEpOZUbQVwxz-2HMMZIyYvlkLClJ0b4zBXM3PLfWYpdaKV-5DBJJP6PrH2UsyvPqPGg,Gangplank,JUNGLE,-18107.2167707483,-2.634993877666147,
KR_7465270716,2,100,ZHQVkBdovhhE7HJuwwhBcvSOd73G0g5eMVqI6Xj_-BU7HsRDLIfa3msRhgbtoSA0oTeKkGCcRZACCA,Nocturne,JUNGLE,13486.378912387581,1.9625614646330058,
KR_7465270716,7,200,wTYNerp3ayJ0IHy4DvmE4anSUdy5OeE-0FOuqj-LRuERfNkepeyTCE8EwqrZamaJtAEfhDHUtVXoBg,FiddleSticks,JUNGLE,-13486.378912387581,-1.9625614646330058,
KR_7465270716,3,100,GUsCLCkUbsNSksq0uLh56W98Lenay8U3Xj2numkvwt-pabmbrAIrIboWXqiQNHaZQ_sKlT0xpMWLtQ,Viktor,MIDDLE,-5983.432407245782,-0.8707195567455668,
KR_7465270716,8,200,N-muwge2Y-rdJ9vllbjJz8wLvprNyJ2R2as-UwIHDK_IlGN6yprXmPtMQVOKlGM2y0y5zDqUaSXrXA,Yone,MIDDLE,5983.432407245782,0.8707195567455668,
KR_7465270716,1,100,i7G4ys_K-hY78_WiHvd9Khyhx8hQFlFapYYVCEx5B0CbM1Ju-wWimXcERRKcax5GQp34M8qDnfTJ-Q,Riven,TOP,-7128.995411825587,-1.0374238902588766,
KR_7465270716,6,200,ZjkCI1uGH1coOtdSkKU2s30kJ9BwLTqJyEB37tBuooogZfQFJC3oitxkIWgVZcRUa5CEP9DyEu-gNg,Renekton,TOP,7128.995411825587,1.0374238902588766,
KR_7465354984,3,100,G3lt3RwFXvzjGXZaUwJ1K-sLuhVCZGJzuy6UCoFugpMfIkvEckZI1uhykYmKMasoSFXkE9P5jCdVDg,Aurora,MIDDLE,2909.6031451991844,0.42341054238791104,
KR_7465354984,8,200,eEKJj-LSHuGdzfDEQe9-9gjCCoAZmQF-lTeRozhECBeomzQlzEkTavEmpwU7JlFwQLZCqBTiKkGHTA,Pyke,MIDDLE,-2909.6031451991844,-0.42341054238791104,
KR_7465440531,2,100,GSjKZ46d620xg5vrM9QgOlryYeo8_YRA-9YMi663OjsL8ISYV4ugxrFpr6ImQ-DrkqDwzeaoPIqQqg,LeeSin,JUNGLE,18234.502750348496,2.653516756207099,
KR_7465440531,7,200,n4SdZccPtePCXu5ey5ZIl84Xgb8PV3bXxiYxXXcvM0JkqigkW_ui96jUGuJdGfS1DmXLd0yQ5TTrwA,Kindred,JUNGLE,-18234.502750348496,-2.653516756207099,
KR_7465549762,2,100,cx6Q8pWtLZMQKvXqdydXKEEK4XZdRnPmU-xpSDiAuGY7VZRIHABKXxguyjMqTpZp7hH4vONhM7HwYg,FiddleSticks,JUNGLE,11716.781339750769,1.705046528524016,
KR_7465549762,10,200,3IwfLY8No2-ovmk7CK_6Z-dp2VQ2jXpFHFDEfkqXJ5WMWxVktkz9KSwbs3kP8SbABYh_iTARb51ZYw,Rakan,JUNGLE,-11716.781339750769,-1.705046528524016,
KR_7465549762,3,100,xq48jMSekE3VuLaHXHMqrr88eZqIjVWIEqdMas2OJiqmgxQ9-sS-Pohlm6toVVF3Agr7sl9RQ5wong,Irelia,MIDDLE,8307.320532543152,1.208895824256312,
KR_7465549762,7,200,9BCkH87pDAGMykpxwwOz-D7aBdbwIzMhH9hLP9EdLIdgMoCdcBNtKEfF1uVsvAKn3ixA7ioENZ-NXw,Zyra,MIDDLE,-8307.320532543152,-1.208895824256312,
KR_7465657406,1,100,PwaBfFpr6OWGIvQBuDi_OLdfGTzP543EuZMDkbXasOy-ieEl1xcZfW0RdzP_UfuIIp-5_DyH5CT7Dg,Talon,TOP,-10437.162679580884,-1.5188341813706958,
KR_7465657406,6,200,qDtHds-4bEYmINTXKCIlJFlHlrX8kwnkHnNqplMUzzD9QLBzo9yeTyka5xZesrw33KhPODW-6M2cAw,Gragas,TOP,10437.162679580884,1.5188341813706958,
