match_id,participant_id,puuid,teamId,champion,individualPosition,lane,role,kills,deaths,assists,kda,kill_participation,damage_to_turrets,damage_to_buildings,vision_score_per_min,team_damage_pct,gold_earned,gold_spent,champ_experience,total_damage_taken,gold_10,cs_10,lane_cs_10,jungle_cs_10,xp_10,solo_kills_15,gold_10_diff,cs_10_diff,lane_cs_10_diff,jungle_cs_10_diff,xp_10_diff,solo_kills_15_diff,team_damage_pct_diff,damage_to_turrets_diff,vision_score_per_min_diff,total_damage_taken_diff,kill_participation_diff,kills_diff,win
KR_7471179662,1,uhQBqSDfordRhspbdNo8SIiG1VhLCpXep7d2ItstTHyHl348dFm6tpFkggaX4LJSC1y2WVtbtxHLOA,100,Maokai,TOP,TOP,SOLO,2,4,21,,0.575,2736,2736,0.9222699096539192,0.2267891472444572,10706,10175,16365,60109,3181,71,71,0,4712,0,-1030,-17,-17,0,-402,-1,-0.0771030640397021,-5185,-0.0361708836402071,23418,0.0532608695652173,-6,1
KR_7471179662,6,El3rOS907zz51jZBj2hGhOf2RUK_vF5qH2XNBie7Jm7B5zqjx1_L8feQujcjq5pgrLmo6-u3tn9p7Q,200,Jayce,TOP,MIDDLE,DUO,8,8,4,,0.5217391304347826,7921,7921,0.9584407932941263,0.3038922112841594,13130,12300,15488,36691,4211,88,88,0,5114,1,1030,17,17,0,402,1,0.0771030640397021,5185,0.0361708836402071,-23418,-0.0532608695652173,6,0
KR_7471179662,2,sb6k7M3EFNMh_mU3Y9khspqnjRKtpjueacenfNDTVogF-alZ_xGWcvbCbMQHwBKZaPLLq9Y-gDhScA,100,RekSai,JUNGLE,JUNGLE,NONE,10,3,13,,0.575,7998,7998,0.8516242009910769,0.1412365656421832,12830,11800,15508,48869,3306,42,6,36,2760,0,-222,-37,5,-42,-1352,0,-0.0079358114380337,7998,-0.0636464428873646,8662,0.3576086956521739,8,1
KR_7471179662,7,iygariqWisTw8mIkBaUJcuoO0uoG15aXPVdlTli5-PWjijLkHyz9dhGGKeDr8ptas6qTbNJBWhe5lQ,200,Nidalee,JUNGLE,JUNGLE,NONE,2,6,3,,0.217391304347826,0,0,0.9152706438784416,0.1491723770802169,9576,8900,12568,40207,3528,79,1,78,4112,0,222,37,-5,42,1352,0,0.0079358114380337,-7998,0.0636464428873646,-8662,-0.3576086956521739,-8,0
KR_7471179662,3,NFXqYK8Zhk_QnlrYQmyBViLPBlDAJpoFoz_GhxOk9I9B4qpTHVh4TuwCWHvt6uvhGdZIYgAt_5g9Bg,100,Zoe,MIDDLE,MIDDLE,SOLO,11,2,10,,0.525,5715,5715,0.666704593827013,0.2875269985679167,13044,12250,14813,14896,3398,87,87,0,4384,1,336,9,9,0,-637,1,0.0898753520228199,2402,-0.425861831698619,-25836,0.1771739130434783,8,1
KR_7471179662,8,JRoyw2RQS7vxG2-XdtEv441PMwL2fNqA6honmfHOdi-2o8U2jMGyQYowGQ1-iNftSID8st6cFF8svw,200,Yone,MIDDLE,MIDDLE,DUO,3,4,5,,0.3478260869565217,3313,3313,1.092566425525632,0.1976516465450968,11587,11700,14722,40732,3062,78,78,0,5021,0,-336,-9,-9,0,637,-1,-0.0898753520228199,-2402,0.425861831698619,25836,-0.1771739130434783,-8,0
KR_7471179662,4,Cbvkpj1hs3-e-mCdyx6uc0wq8ZLGfHANL98WKoTySXn0oaQqkUrGrJqHi1HfA3FxXisEwDC9D1GqEg,100,MissFortune,BOTTOM,BOTTOM,CARRY,12,8,12,,0.6,7330,7330,0.7396326759494217,0.2337643494127632,14764,13780,13011,23275,3601,62,62,0,3067,2,-877,7,7,0,562,2,0.0552705270557659,5447,0.2551193392315401,-8606,0.0782608695652173,5,1
KR_7471179662,9,T2bNF9PvTqdx9Owp2UCngrQwxIyXHHGSINn5HkToEIasxHGX2YRXFBX8IalWi55Gx9waJmFwIGHxNg,200,Kalista,BOTTOM,BOTTOM,CARRY,7,14,5,,0.5217391304347826,1883,1883,0.4845133367178816,0.1784938223569972,11758,11425,10919,31881,4478,55,55,0,2505,0,877,-7,-7,0,-562,-2,-0.0552705270557659,-5447,-0.2551193392315401,8606,-0.0782608695652173,-5,0
KR_7471179662,5,pGqgXZUCPYIzLAUy5x9Nx5d0RKSQrNw2jEWhqg6rd5mspmDdYMalI9FagmKbVPq4p0M_U4EZq3H9Jw,100,Nami,UTILITY,BOTTOM,SUPPORT,5,6,29,,0.85,3250,3250,3.3851587168702157,0.1106829391326795,10074,9425,11361,22146,2983,11,11,0,1767,0,-140,2,2,0,-1182,0,-0.0601070036008501,2648,0.8846006729918705,-8159,0.2413043478260869,2,1
KR_7471179662,10,b2LNTSSvYytM5ZmrvZsn_MKmOVwLbCiTlLqIVfNe2eRJBE4_y6Y-kLp7jCzsw-CjNMN_iZg0Hs8XpQ,200,Neeko,UTILITY,BOTTOM,SUPPORT,3,8,11,,0.6086956521739131,602,602,2.5005580438783452,0.1707899427335296,8886,7900,10129,30305,3123,9,9,0,2949,0,140,-2,-2,0,1182,0,0.0601070036008501,-2648,-0.8846006729918705,8159,-0.2413043478260869,-2,0
KR_7471230388,1,1nW0c4hxUBNQ7VMOzZDi6dwa11Pci3SRRaZHCUomNJnCLqEyjX5NUy0tyKMLkAxCGzQ2qgT86MlmCw,100,Renekton,TOP,TOP,SOLO,1,9,7,,0.3636363636363636,1786,1786,0.4486197410785262,0.1230812244574251,7640,7000,11341,30801,2286,33,33,0,3208,0,-2151,-34,-34,0,-1044,-2,-0.1255755839856049,-5006,-0.3836207371435245,7511,-0.1524926686217009,-11,0
KR_7471230388,6,ZAOyQFcVaO2PeVF758dz6CSGjqmjEmATMkerJu1_aULIaXvIEObvi0rGm3H-4zE-O__LVODta8QBcw,200,Elise,TOP,TOP,CARRY,12,4,4,,0.5161290322580645,6792,6792,0.8322404782220507,0.24865680844303,13146,12000,14416,23290,4437,67,67,0,4252,2,2151,34,34,0,1044,2,0.1255755839856049,5006,0.3836207371435245,-7511,0.1524926686217009,11,1
KR_7471230388,2,xB-a9PvFmxU_vdqvfbBy5PzgGD3FY1tsz9ZnqJXE_UG1eVZWdPngxxRhs_PKdrKhPyLAvaWgx2dnBQ,100,Graves,JUNGLE,JUNGLE,NONE,10,6,9,,0.8636363636363636,1594,1594,1.0063835641912386,0.3427758199830736,15228,14550,14219,29935,4682,73,5,68,3730,0,535,21,-3,24,579,0,0.1681127402475886,-76,0.0058411215593945,-1388,0.4120234604105572,4,0
KR_7471230388,7,o8ZrzgaZu4lWbGfHUfIug5TYbSl6fambAUAp3J8pfhBNOS2pCtrldDbVNLYIbeoSm5wWkFvPtkZMpA,200,Khazix,JUNGLE,TOP,SUPPORT,6,7,8,,0.4516129032258064,1670,1670,1.000542442631844,0.174663079735485,10710,8700,13457,31323,4147,52,8,44,3151,0,-535,-21,3,-24,-579,0,-0.1681127402475886,76,-0.0058411215593945,1388,-0.4120234604105572,-4,1
KR_7471230388,3,nux3rv7C_bNrQsUqqZH_dTxCmc9QabfUzdN7QQL9u035S8gx8zH3nX13AN4IxKckFkKE2sGgbwbNRA,100,Sylas,MIDDLE,MIDDLE,DUO,6,10,9,,0.6818181818181818,4300,4300,0.3492604913505581,0.2322783150145026,9333,9375,11795,36920,3693,63,63,0,3842,0,-1060,-13,-13,0,-631,0,-0.0558625515375434,-1739,-0.4922943182710498,17584,0.0366568914956011,-2,0
KR_7471230388,8,D7Ihl4Q5YmPB4wN981iTIr2IBcffY4K0v8gw9tZiIajTE_H49DfKypPpqDhj29U-sdNgDwWS63M2ig,200,Viktor,MIDDLE,MIDDLE,SOLO,8,6,12,,0.6451612903225806,6039,6039,0.8415548096216079,0.288140866552046,12123,11800,14339,19336,4753,76,76,0,4473,0,1060,13,13,0,631,0,0.0558625515375434,1739,0.4922943182710498,-17584,-0.0366568914956011,2,1
KR_7471230388,4,YUSz1G9GRCRKfIqm3_CGYP2twNkuTafPG1PF-qLePeztDqo7fb2mtFyQTNtnYxke1ywPZzCOwcJHVg,100,Jhin,BOTTOM,MIDDLE,DUO,5,4,8,,0.5909090909090909,1104,1104,0.4140639967821927,0.2251668631578087,10765,10100,13111,16612,3475,74,74,0,3689,0,-432,-7,-7,0,-722,-1,0.0077948981540238,-13390,-0.1833629998769476,-1924,0.3005865102639296,0,0
KR_7471230388,9,fk262ri-FfC-cz7d6FKiyqQ_RBmxROmLOwUQpxyL8tciyBk5aODCkEcmblsy4ou5f24E1sVQoZ-2Tg,200,Jinx,BOTTOM,BOTTOM,CARRY,5,3,4,,0.2903225806451613,14494,14494,0.5974269966591403,0.2173719650037849,12965,11650,15151,18536,3907,81,81,0,4411,1,432,7,7,0,722,1,-0.0077948981540238,13390,0.1833629998769476,1924,-0.3005865102639296,0,1
KR_7471230388,5,HekCG_Dm0I7o0ioXS3QjP-nT_ZGUHI14AK8GlA5IYk8NTZsm0CHITlS_0oXM02x2PQZb9Al-g6Ne9A,100,Rakan,UTILITY,MIDDLE,SUPPORT,0,2,17,,0.7727272727272727,201,201,3.523873744461624,0.0766977773871898,7024,5800,9104,18714,2385,14,14,0,2169,0,-570,8,8,0,-136,0,0.0055304971215359,-996,0.2928304565320321,6762,0.2243401759530792,0,0
KR_7471230388,10,ePeIgSKe7swXOkstc9n7JinN_RMxaCunkWIVPL-JA-2rMTLvpfpc_c9-6NWFxaBPGv88y-Sm35KYPQ,200,Lulu,UTILITY,BOTTOM,SUPPORT,0,2,17,,0.5483870967741935,1197,1197,3.231043287929592,0.0711672802656539,7567,6775,8407,11952,2955,6,6,0,2305,0,570,-8,-8,0,136,0,-0.0055304971215359,996,-0.2928304565320321,-6762,-0.2243401759530792,0,1
KR_7471337219,1,Io5a2tq7Wdi4RRUqcmHkIoHKsWf0KhRosmBjQl-3fh6I7YHKRkwsadUh39OAeXE_lcqnfHiGjPriNg,100,Rumble,TOP,TOP,SOLO,2,8,18,,0.5405405405405406,0,0,0.9879237716334174,0.1539968389524109,12367,11760,16589,41513,3164,83,83,0,4580,0,37,19,19,0,177,0,-0.0176587410407524,0,0.3312820763212413,-20621,-0.081081081081081,-3,1
KR_7471337219,6,JKCNuWo_MUMJj_JIHBe70PclW_iNsiZRDnt9VXFCSwiL6MhqN9IDtgw6Ya3e4BosliC8EsAyBvLFMw,200,Pantheon,TOP,TOP,DUO,5,9,18,,0.6216216216216216,0,0,0.6566416953121761,0.1716555799931633,12312,11960,16131,62134,3127,64,64,0,4403,0,-37,-19,-19,0,-177,0,0.0176587410407524,0,-0.3312820763212413,20621,0.081081081081081,3,0
KR_7471337219,2,_DKgDwSP-K86PNHynr_ru8gGl-6RA0Qaec4kmiKwsd61M6UOOTq_87PbtLWK9yO7lu_Ay6c9hug5Yw,100,Skarner,JUNGLE,JUNGLE,NONE,8,8,20,,0.7567567567567568,2269,2269,0.8837972919609025,0.2749593080003143,13811,13005,16559,88989,3121,60,1,59,3324,0,40,-3,0,-3,33,0,0.0674799747469742,2269,-0.2907610430942298,27957,0.0810810810810811,-3,1
KR_7471337219,7,9L8EfxZx4xRBMm19EvW_CK1BvMUddNzNn_BBztYUPj11xv2l5IcpG9djlexN6JMQRJ121itNVH87HQ,200,Nidalee,JUNGLE,MIDDLE,SUPPORT,11,3,14,,0.6756756756756757,0,0,1.1745583350551323,0.2074793332533401,17327,18130,19201,61032,3081,63,1,62,3291,0,-40,3,0,3,-33,0,-0.0674799747469742,-2269,0.2907610430942298,-27957,-0.0810810810810811,3,0
KR_7471337219,3,0XXQAHlGZ5HFhNh15lPFV-SAgSXKh_h2uaqwVFn_-iPXlyhh65-P2TTohX3dzPYlrrhl2IhlaHf5sA,100,Lux,MIDDLE,MIDDLE,SOLO,12,4,16,,0.7567567567567568,4017,4017,0.4711173387517747,0.2034426250942561,16623,16675,18887,24628,3295,73,73,0,4026,0,-54,0,4,-4,-559,0,-0.0274124768639621,-6511,-0.6787382573893899,-11145,0.2162162162162162,1,1
KR_7471337219,8,V4-EFCIKKBiIB2Kh436WQF6dZtrP53FSwFoCuNIWcqTobe6XnAKSwyGmbIffHl8EPjX4eHuSoRLL1g,200,Aurora,MIDDLE,MIDDLE,CARRY,11,6,9,,0.5405405405405406,10528,10528,1.1498555961411645,0.2308551019582182,15925,15525,18622,35773,3349,73,69,4,4585,0,54,0,-4,4,559,0,0.0274124768639621,6511,0.6787382573893899,11145,-0.2162162162162162,-1,0
KR_7471337219,4,kwR20fQz7i2n1sXCy8bf_qyqRR6eAyz_5X2C55FIzqMKaTGAlf01ox5CnlhP22Hqqk75JCzAksS4_w,100,Corki,BOTTOM,BOTTOM,CARRY,14,8,14,,0.7567567567567568,17677,17677,0.3582534126403862,0.31927965480228,18884,17433,18877,39536,3722,77,77,0,3369,1,555,9,9,0,296,1,0.0315373797825943,14985,-0.351241548921172,-2740,0.2162162162162162,9,1
KR_7471337219,9,8jqK8fAXUO2G66k7-J29GtlpBTrAede4M-IyPZ0tpa1p9KCHnKWGY1QknChtHomD17387jIR4dYEYg,200,Zeri,BOTTOM,TOP,DUO,5,8,15,,0.5405405405405406,2692,2692,0.7094949615615582,0.2877422750196857,16713,16725,19515,42276,3167,68,68,0,3073,0,-555,-9,-9,0,-296,-1,-0.0315373797825943,-14985,0.351241548921172,2740,-0.2162162162162162,-9,0
KR_7471337219,5,HVqZDsMCYrlhIlCiqTL19JBVsMvr4hXDqNhuJV2xUmCh7IisIHlXTD9hi0etCkzwih9A_-1jDwXVsg,100,Lulu,UTILITY,BOTTOM,SUPPORT,1,9,30,,0.8378378378378378,1430,1430,3.193024626955554,0.0483215731507385,10684,9100,14339,31625,2441,13,13,0,2459,0,-399,-1,-1,0,-29,-1,-0.053946136624854,1430,-0.1637836049170511,-25438,0.054054054054054,-4,1
KR_7471337219,10,Fm4LJEsmvxgEIs15uNiamOWwJHjidDRiQYqaJ4vCfNXEltnHE7UMAIm-A8iKP0N1GSmcs0EZED-3rg,200,Maokai,UTILITY,BOTTOM,SOLO,5,11,24,,0.7837837837837838,0,0,3.356808231872605,0.1022677097755925,11389,10875,10862,57063,2840,14,14,0,2488,1,399,1,1,0,29,1,0.053946136624854,-1430,0.1637836049170511,25438,-0.054054054054054,4,0
KR_7471441448,1,sPzen0qbUTXRPmRMfgljOa5fQcUMfm_N2G5tkR-JibKb6WnvDAISHssjWL81XLNOuKrXeOJSQlMjDQ,100,Renekton,TOP,TOP,SOLO,5,5,6,,0.5238095238095238,9688,9688,0.8504451515983341,0.2061296929841423,12589,12475,15545,44171,3693,91,91,0,4957,0,626,31,31,0,-3,-1,0.0062921974368146,4418,0.5987812234408951,7612,-0.0968801313628899,-2,0
KR_7471441448,6,YsXUbpRIfDLQM55Z1sleL6jx1ByFWg9iAfJdO9hQF_k2SKamcOyxZTAOhzyAUe5na9gTFw8_eoxuyg,200,Ornn,TOP,TOP,SOLO,7,4,11,,0.6206896551724138,5270,5270,0.251663928157439,0.1998374955473277,11340,10125,15946,36559,3067,60,60,0,4960,1,-626,-31,-31,0,3,1,-0.0062921974368146,-4418,-0.5987812234408951,-7612,0.0968801313628899,2,1
KR_7471441448,2,V7DIIzNBrxhkI6F6MNhg0eihvlIGVCLZvhF-CvO8ec-7sadNjmavtHIt2hzHjlRl-K2mzXoQ9F653Q,100,Nidalee,JUNGLE,JUNGLE,NONE,3,10,10,,0.6190476190476191,0,0,0.520421115063437,0.2123366622494606,10067,9525,12591,44129,3241,72,3,69,3701,0,-822,5,0,5,-64,0,0.0909522489451346,-1508,-1.0600550167586995,336,0.0328407224958949,-4,0
KR_7471441448,7,0YTgaND915GGlWgHnhGIXDFbHOzbNAztFVkB8IeR6VIIVkm4mfFV_-YeGsvmzrNDBW5yfpcOOr5_YQ,200,Viego,JUNGLE,MIDDLE,SUPPORT,7,3,10,,0.5862068965517241,1508,1508,1.5804761318221368,0.121384413304326,12935,11033,15942,43793,4063,67,3,64,3765,0,822,-5,0,-5,64,0,-0.0909522489451346,1508,1.0600550167586995,-336,-0.0328407224958949,4,1
KR_7471441448,3,SwK9dfhLBhyVLvEd0UlkYo9EnmSjRDIH4fWolOh441ZucoyBZFRVgvBir1ePHUz3cF4nNQsRpizvgA,100,Sylas,MIDDLE,MIDDLE,CARRY,4,6,13,,0.8095238095238095,1220,1220,0.6825768977183994,0.2284072315958072,10838,9575,14894,36812,3285,63,63,0,4144,0,-756,10,10,0,226,0,0.0421340803671123,-4305,0.1350886604338618,17375,0.4302134646962233,0,0
KR_7471441448,8,golF19g6a4mExiQXPUGKQsCV8dWiMWrsZBi50zjjLotFBm_UW_mDv2oVa5ZqhgESbA787VokecWZAw,200,TwistedFate,MIDDLE,MIDDLE,CARRY,4,4,7,,0.3793103448275862,5525,5525,0.5474882372845375,0.1862731512286949,11457,10200,17485,19437,4041,53,53,0,3918,0,756,-10,-10,0,-226,0,-0.0421340803671123,4305,-0.1350886604338618,-17375,-0.4302134646962233,0,1
KR_7471441448,4,02fitiMoeGSyo8u9MJ3psA5mTb-2qv9pQC0tC4wW4s3wud0au-fNuEqzhyc4mKdQt6RRETSwWVvYdQ,100,MissFortune,BOTTOM,BOTTOM,SOLO,9,4,7,,0.7619047619047619,0,0,0.700798956285517,0.2643651008693776,15070,14375,14481,19720,3626,61,61,0,3313,0,-240,-15,-11,-4,-806,0,-0.0911962900929757,-5824,0.3667429563785178,-3373,0.0377668308702791,0,0
KR_7471441448,9,nkt5qUYvUMm7KOscQqR-LJ0PVssji_2LETg4E6bmHbzoX1ZvF5973vuAegQk-cvkqXp8QMsLN396xQ,200,Ezreal,BOTTOM,BOTTOM,CARRY,9,6,12,,0.7241379310344828,5824,5824,0.3340559999069992,0.3555613909623533,15459,14808,17283,23093,3866,76,72,4,4119,0,240,15,11,4,806,0,0.0911962900929757,5824,-0.3667429563785178,3373,-0.0377668308702791,0,1
KR_7471441448,5,LXih3pTUz-464aQVXeMkg5rwNomAQMi20AACC0OG0MgtR1kZ4R-ggLLQnzjAvpz0XjPPaPBTuiXXLA,100,Rell,UTILITY,MIDDLE,SUPPORT,0,4,16,,0.7619047619047619,0,0,3.9385806699025263,0.0887613123012121,7225,7075,8710,16222,2219,10,10,0,1529,0,-410,4,4,0,-948,-1,-0.0481822366560858,-712,0.2192061415435309,-5815,0.141215106732348,-2,0
KR_7471441448,10,m3B40bKiY4qHtAl_ZRxupH3AFtWqh0uWGp7PaPdhovUIdlMcK77fa0CcXBIVLesQTwmZRbqwDXVlrQ,200,Bard,UTILITY,BOTTOM,SUPPORT,2,4,16,,0.6206896551724138,712,712,3.7193745283589954,0.1369435489572979,8931,8550,11069,22037,2629,6,6,0,2477,1,410,-4,-4,0,948,1,0.0481822366560858,712,-0.2192061415435309,5815,-0.141215106732348,2,1
KR_7471521805,1,M2S-GM6bjojPnioj5gic0xogrbfVMCYemg9RYYC6NL2k1w_Wz66sRh-e_DQHX_GqL-66cZt8oZ_CNQ,100,KSante,TOP,TOP,SOLO,4,4,1,,0.2941176470588235,2394,2394,0.7177498697288586,0.2100840052834626,9178,9025,12832,25081,3419,78,78,0,5142,2,110,-6,-6,0,343,1,-0.0681886439353882,-2951,-0.2409787324615881,5624,0.0633484162895927,1,0
KR_7471521805,6,pbcvPOHtWgP9YmQOEDsoTKurCsXHHPpnzeLvBegvMG3jH4wFkl3_Vk4aDOD38x4IuR3bs1Fl_6MbGw,200,Gnar,TOP,TOP,SOLO,3,3,3,,0.2307692307692307,5345,5345,0.9587286021904468,0.2782726492188508,10041,9633,14513,19457,3309,84,84,0,4799,1,-110,6,6,0,-343,-1,0.0681886439353882,2951,0.2409787324615881,-5624,-0.0633484162895927,-1,1
KR_7471521805,2,1ENie03w4q-kajyhgCdJOmHHKHntODI-KqxsRRWgE553uiW8-iIms_gSPypzs83EFOXvryWenbbe2A,100,Zyra,JUNGLE,JUNGLE,NONE,2,4,9,,0.6470588235294118,253,253,1.412078110927505,0.2510945196762176,8923,7200,10884,15133,3624,76,2,74,4172,0,-878,-6,0,-6,-352,0,-0.0038152356156316,253,0.3355306707129848,-15197,-0.0837104072398189,-11,0
KR_7471521805,7,8rAjYoa_nSx3wXyVxYCA_A9MMtp3xdgYzfsLi-it9iJYQ2zgbzORQjoCqCY1sKOWujmnS5jEBFwS_g,200,LeeSin,JUNGLE,JUNGLE,NONE,13,2,6,,0.7307692307692307,0,0,1.07654744021452,0.2549097552918493,12844,12275,15186,30330,4502,82,2,80,4524,0,878,6,0,6,352,0,0.0038152356156316,-253,-0.3355306707129848,15197,0.0837104072398189,11,1
KR_7471521805,3,YD0G8fGiYPYuO2p73QJWJzV0fAXGHyVtKYFMPBqvhPCZL7CQXLV2AZh36uLaab4zWpos6xlAcK_Hng,100,Corki,MIDDLE,MIDDLE,SOLO,3,5,4,,0.4117647058823529,0,0,0.8253777479886429,0.2747809760490615,9954,9508,12452,18197,3467,86,86,0,4953,0,97,-6,-6,0,332,-1,0.0983414831551086,-2516,-0.2172196693431184,-3670,0.0656108597285068,1,0
KR_7471521805,8,42H8GLN0SYcFxmWFqTdyqVxHS0PH3AEr72Zlg7tRXWo0HWI8_OlrC9klnO5W96uIqkW8kDbi9F0QaQ,200,Cassiopeia,MIDDLE,MIDDLE,SOLO,2,3,7,,0.3461538461538461,2516,2516,1.0425974173317614,0.1764394928939529,10049,7925,14477,21867,3370,92,92,0,4621,1,-97,6,6,0,-332,1,-0.0983414831551086,2516,0.2172196693431184,3670,-0.0656108597285068,-1,1
KR_7471521805,4,ltuQOiBNvClmzu_WdLShzPeapYNCdRWhhISf5NSvtVUDyVGwDYypdFfJFx6s6XdjhZiC2NFi5OX3ng,100,Varus,BOTTOM,BOTTOM,CARRY,6,7,2,,0.4705882352941176,6292,6292,0.8052910642962676,0.1935289428658805,10199,9850,11225,17575,3733,82,82,0,3326,1,339,9,9,0,-513,1,-0.0158986336796325,3071,-0.1546465360262655,3250,0.009049773755656,-1,0
KR_7471521805,9,8jqK8fAXUO2G66k7-J29GtlpBTrAede4M-IyPZ0tpa1p9KCHnKWGY1QknChtHomD17387jIR4dYEYg,200,Twitch,BOTTOM,BOTTOM,CARRY,7,3,5,,0.4615384615384615,3221,3221,0.9599376003225332,0.209427576545513,10826,8975,12538,14325,3394,73,73,0,3839,0,-339,-9,-9,0,513,-1,0.0158986336796325,-3071,0.1546465360262655,-3250,-0.009049773755656,1,1
KR_7471521805,5,0au-IdupwTkPk8HCWFtzmYTaOcO154sXzYOonoR8ah4hyprY9OMT-TZQinvPaTYzjFoW5tvi1DKlTQ,100,Blitzcrank,UTILITY,BOTTOM,SUPPORT,2,6,5,,0.4117647058823529,0,0,3.0969730967442906,0.0705115561253776,6613,5975,6849,16084,2433,16,16,0,2328,0,-610,6,6,0,203,0,-0.0104389699244561,0,-0.4517942943242974,750,-0.2036199095022625,1,0
KR_7471521805,10,_QeNhMPKmew9tgIF469gdiobDarOAa8b9nVZyrQ048MLcYbntCkym0mXJw302Lwf8L-PmYX-gAbGpg,200,Rell,UTILITY,BOTTOM,SUPPORT,1,6,15,,0.6153846153846154,0,0,3.548767391068588,0.0809505260498338,7274,6250,8318,15334,3043,10,10,0,2125,0,610,-6,-6,0,-203,0,0.0104389699244561,0,0.4517942943242974,-750,0.2036199095022625,-1,1
KR_7471592886,1,HFlni_O450TSWHHfgflgkxEq21A2_mRtywpBBE2JhKZKELW8xsgYVLMguTFWs1g-I2erllW-8KwGxQ,100,Sion,TOP,TOP,SOLO,2,0,6,,0.2758620689655172,5420,5420,0.6997130151558989,0.1592375344438041,9221,7800,13529,22080,3342,87,87,0,4891,0,92,9,9,0,-148,0,-0.1601594620867889,2207,0.2050833672816726,598,0.0758620689655171,2,1
KR_7471592886,6,t0aEW1Sgx_jEb0lcjvsrPNBQkJ_D-YhzPvUv3ae0X-wgi32A6TFbVeqAH9SG-ASTdA-ME3uuooqSdQ,200,Gangplank,TOP,TOP,SOLO,0,5,2,,0.2,3213,3213,0.4946296478742263,0.319396996530593,8263,8233,10814,21482,3250,78,78,0,5039,0,-92,-9,-9,0,148,0,0.1601594620867889,-2207,-0.2050833672816726,-598,-0.0758620689655171,-2,0
KR_7471592886,2,wn-Y1K32_NkI3pU8930tSSHEsTBqUctON4l5owh7kjzg2QBtmI6Kr3choF9gobpHi0iqQGJjteOy3A,100,Viego,JUNGLE,JUNGLE,NONE,8,2,12,,0.6896551724137931,91,91,1.5090047665468118,0.1967461482263414,10862,8008,14237,28621,4123,82,3,79,4190,0,589,29,2,27,987,-1,0.0090993279724934,91,0.6135322116523912,-1767,0.0896551724137931,3,1
KR_7471592886,7,oyhJiMJ8FUFmjYm73RNOOo-XcGpu4E3iO0-8TQRDRlRwSfckmMfcj1vSGOcL6C_6qMjrZ5KpbRu9vQ,200,MonkeyKing,JUNGLE,JUNGLE,NONE,5,8,1,,0.6,0,0,0.8954725548944206,0.187646820253848,8440,8283,9118,30388,3534,53,1,52,3203,1,-589,-29,-2,-27,-987,1,-0.0090993279724934,-91,-0.6135322116523912,1767,-0.0896551724137931,-3,0
KR_7471592886,3,x9FV7dBck_yHIzAEnnYN0IhVuTJViRnyYoXjLOvoWqQrPa_pYeCkDrQ8LVHuGlUCGucCnOfSuB1jHw,100,Viktor,MIDDLE,MIDDLE,SOLO,9,2,8,,0.5862068965517241,4622,4622,0.9052761204028272,0.3239476572454405,11470,10400,13582,13133,4197,88,88,0,4881,0,892,15,15,0,268,-1,0.1855993849629649,4622,-0.0644413861970512,-1298,0.4862068965517241,8,1
KR_7471592886,8,Aq21CC70TBC5qJ3ih181QhKpzhzTflRiXqnhCzctkuFz7Lu6uKpc-1VrerbN-0hnl3SowTUnrSSEXA,200,Aurora,MIDDLE,MIDDLE,DUO,1,3,0,,0.1,0,0,0.9697175065998784,0.1383482722824756,6907,5925,9865,14431,3305,73,73,0,4613,1,-892,-15,-15,0,-268,1,-0.1855993849629649,-4622,0.0644413861970512,1298,-0.4862068965517241,-8,0
KR_7471592886,4,l-L7khgboKZwU0234gCaVBxUPNfj7ifXH2jkmQUqoorK1XNmMcvNVF4NVGGZH2NOV1cERbiELkpaxw,100,Ezreal,BOTTOM,BOTTOM,CARRY,8,2,8,,0.5517241379310345,2775,2775,0.6191373505271437,0.2362562055735988,9327,7033,11380,13156,2822,58,58,0,3676,1,-1531,-41,-41,0,-1112,0,-0.039317622597288,-764,-0.5713777771473357,-4013,-0.1482758620689654,4,1
KR_7471592886,9,RDSB-Q1iJYleNQJvLreK0DYuqB7DCfxZA-RhV2uNIz5d1oEt6mKuSE1XUZH5bLIKBJNARY0gp8Epig,200,Caitlyn,BOTTOM,MIDDLE,DUO,4,6,3,,0.7,3539,3539,1.1905151276744794,0.2755738281708869,10031,9875,10230,17169,4353,99,99,0,4788,1,1531,41,41,0,1112,0,0.039317622597288,764,0.5713777771473357,4013,0.1482758620689654,-4,0
KR_7471592886,5,mYhachkgbiqyUCpWNjkBdnTFBgTkr9On7nUlwc6yygmlVwXxKR_n7nFJMvBJyhpNvfpy4yNGFktFnw,100,Karma,UTILITY,BOTTOM,SUPPORT,2,4,17,,0.6551724137931034,1025,1025,3.988760829303175,0.083812454510815,7029,6980,8533,14375,2539,10,10,0,1846,0,-145,3,3,0,231,0,0.0047783717486186,544,1.5043233433184624,-1220,0.1551724137931034,2,1
KR_7471592886,10,P__frO_eepPa62RIi9lveH8VnAC9oh_5K4N6DiXDgXnDuGoDZyADaelF3vonhyRouxwfUwoJxPkeaw,200,Lux,UTILITY,BOTTOM,SOLO,0,7,5,,0.5,481,481,2.4844374859847127,0.0790340827621964,5702,5375,6635,15595,2684,7,7,0,1615,0,145,-3,-3,0,-231,0,-0.0047783717486186,-544,-1.5043233433184624,1220,-0.1551724137931034,-2,0
